fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,placemaker_url,unresolved_flags,geom,bbox
637417c2d0c7f541079835e2,Munchiez by Mei Lai Wah,40.7300538699802,-74.00027397069609,126 Macdougal St,New York,NY,10012.0,,,,US,2022-11-15,2024-08-25,2024-08-25,,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/637417c2d0c7f541079835e2,,b'\x00\x00\x00\x00\x01\xc0R\x80\x04}\x1d\xcb\x81@D]rg\xbb\xf1\x0c',"{'xmin': -74.00027397069609, 'ymin': 40.730053869980196, 'xmax': -74.00027397069609, 'ymax': 40.730053869980196}"
5b50ccb4a9e402002c422f84,Tipsy Shanghai,40.72934971896232,-73.99883963836751,228 Thompson St,New York,NY,10012.0,,,,US,2018-07-19,2025-03-21,2025-01-28,(212) 763-0877,http://tipsy-shanghai.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/5b50ccb4a9e402002c422f84,,b'\x00\x00\x00\x00\x01\xc0R\x7f\xec\xfd\x17/*@D][T\xe3%\x1d',"{'xmin': -73.99883963836751, 'ymin': 40.72934971896232, 'xmax': -73.99883963836751, 'ymax': 40.72934971896232}"
6243a2581b59a60d4234ab17,Ja Moy Kitchen & Bar,40.72873399673495,-73.9992176844674,208 Thompson St,New York,NY,10012.0,,,,US,2022-03-30,2025-03-31,2025-03-31,(646) 590-0122,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/6243a2581b59a60d4234ab17,,"b""\x00\x00\x00\x00\x01\xc0R\x7f\xf3.\xbb\x17\xd4@D]G'\xd5\xba\xe0""","{'xmin': -73.9992176844674, 'ymin': 40.728733996734945, 'xmax': -73.9992176844674, 'ymax': 40.728733996734945}"
438b3682f964a520242b1fe3,Suzie's,40.72864,-74.00010497999999,163 Bleecker St,New York,NY,10012.0,,,,US,2005-11-28,2025-03-21,2013-06-09,(212) 777-1395,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/438b3682f964a520242b1fe3,,b'\x00\x00\x00\x00\x01\xc0R\x80\x01\xb8Qj\xab@D]D\x13UGZ',"{'xmin': -74.00010497999999, 'ymin': 40.72864, 'xmax': -74.00010497999999, 'ymax': 40.72864}"
51a012dc498eefd18e57b63e,Uncle Ted's Modern Chinese Cuisine,40.728813,-73.999934,163 Bleecker St,New York,NY,10003.0,,,,US,2013-05-25,2025-08-19,2024-01-13,(212) 777-1395,https://uncletedsnyc.com/?y_source=1_MjI1NDAyNjItNDQwLWxvY2F0aW9uLndlYnNpdGU=,,436409273120810.0,,uncletedsnyc,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/51a012dc498eefd18e57b63e,,b'\x00\x00\x00\x00\x01\xc0R\x7f\xfe\xeb-\n$@D]I\xbe\x8f\xf3(',"{'xmin': -73.999934, 'ymin': 40.728813, 'xmax': -73.999934, 'ymax': 40.728813}"
4e4c3bb0bd413c4cc667d75e,Wok'N Roll,40.728818070670044,-74.00009418620091,169 Bleecker St,New York,NY,10012.0,,,,US,2011-08-17,2017-04-18,,(212) 260-6666,,woknrollny@gmail.com,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4e4c3bb0bd413c4cc667d75e,,b'\x00\x00\x00\x00\x01\xc0R\x80\x01\x8b\x0b\xa9\xc5@D]I\xe9\x19!~',"{'xmin': -74.00009418620091, 'ymin': 40.728818070670044, 'xmax': -74.00009418620091, 'ymax': 40.728818070670044}"
655e5000e59d91228531776d,Sing Choi Kee 星财记,40.728899,-74.001055,182 Bleecker St,New York,NY,10012.0,,,,US,2023-11-22,2025-08-27,,,https://www.singchoikee.net,,,singchoikee,,['58daa1558bbb0b01f18ec1d3'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Cha Chaan Teng'],https://foursquare.com/placemakers/review-place/655e5000e59d91228531776d,,b'\x00\x00\x00\x00\x01\xc0R\x80\x11H\xfd\x9f\xd3@D]L\x8f\xfb\x8b&',"{'xmin': -74.001055, 'ymin': 40.728899, 'xmax': -74.001055, 'ymax': 40.728899}"
5f45265fdaf9c90fe135235b,Nice Day,40.728802,-74.000683,170 Bleecker St,New York,NY,10012.0,,,,US,2020-08-25,2022-04-02,2022-04-02,,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/5f45265fdaf9c90fe135235b,,b'\x00\x00\x00\x00\x01\xc0R\x80\x0b0\xb5\xaaq@D]IbI\xa14',"{'xmin': -74.000683, 'ymin': 40.728802, 'xmax': -74.000683, 'ymax': 40.728802}"
4c3936452c8020a1be658c00,Doo Jo Sushi,40.729601455796754,-74.00104198154989,,New York,NY,10012.0,,,,US,2010-07-11,2014-12-15,,,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4c3936452c8020a1be658c00,,b'\x00\x00\x00\x00\x01\xc0R\x80\x11\x12c+\x82@D]c\x94\x9b\xe1j',"{'xmin': -74.00104198154989, 'ymin': 40.729601455796754, 'xmax': -74.00104198154989, 'ymax': 40.729601455796754}"
5b3285bb054e29002cdcb8cf,Lumos Kitchen,40.72991818156066,-74.00328117124668,38-40 Carmine St,New York,NY,10014.0,,,,US,2018-06-26,2018-11-10,,(626) 409-8696,http://www.lumoskitchen.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/5b3285bb054e29002cdcb8cf,['closed'],b'\x00\x00\x00\x00\x01\xc0R\x805\xc2:\xcc\x9d@D]m\xf5\x7fG\x88',"{'xmin': -74.00328117124668, 'ymin': 40.72991818156066, 'xmax': -74.00328117124668, 'ymax': 40.72991818156066}"
664a69e98fc055202edbcddf,Cha Cha Tang,40.729185,-74.002724,257 Sixth Avenue,New York,NY,10014.0,,,,US,2024-05-19,2025-09-06,,(212) 645-0193,,,,,,['52af3a7c3cf9994f4e043bed'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Cantonese Restaurant'],https://foursquare.com/placemakers/review-place/664a69e98fc055202edbcddf,,"b'\x00\x00\x00\x00\x01\xc0R\x80,\xa1H\xba\x84@D]U\xef\x1f\xdd\xec'","{'xmin': -74.002724, 'ymin': 40.729185, 'xmax': -74.002724, 'ymax': 40.729185}"
4a9d5887f964a5202b3820e3,King Wok,40.729061,-74.004984,222 Varick St,New York,NY,10014.0,,,,US,2009-09-01,2025-09-07,,(212) 741-0080,http://kingwokinc.com/index.html,,117443151607280.0,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4a9d5887f964a5202b3820e3,,b'\x00\x00\x00\x00\x01\xc0R\x80Q\xa8i@5@D]Q\xde\xef\xe5\x00',"{'xmin': -74.004984, 'ymin': 40.729061, 'xmax': -74.004984, 'ymax': 40.729061}"
4bb15916f964a520ed8d3ce3,China Town Restaurant,40.72881011256458,-74.00633715530034,250 E Houston St,New York,NY,10002.0,,,,US,2010-03-30,2025-06-06,2021-09-10,(212) 529-9888,http://chinatownonhouston.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4bb15916f964a520ed8d3ce3,,b'\x00\x00\x00\x00\x01\xc0R\x80g\xd3\xf4\xb0\xf0@D]I\xa6W:\xbf',"{'xmin': -74.00633715530034, 'ymin': 40.72881011256458, 'xmax': -74.00633715530034, 'ymax': 40.72881011256458}"
534dbabe498e08c1f16a232b,Grand Sichuan,40.730203572837,-74.00472617718445,15 7th Ave S,New York,NY,10014.0,,,,US,2014-04-15,2018-04-04,2018-04-04,(212) 645-0222,http://grandsichuannyc.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/534dbabe498e08c1f16a232b,,b'\x00\x00\x00\x00\x01\xc0R\x80Mo\x06\x1cO@D]wO\x88`\xee',"{'xmin': -74.00472617718445, 'ymin': 40.730203572837, 'xmax': -74.00472617718445, 'ymax': 40.730203572837}"
4feb47bde4b0040bee456da2,Noodles & Dumplings,40.73194924152261,-74.00397279214583,,New York,NY,10014.0,,,,US,2012-06-27,2019-03-31,,,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4feb47bde4b0040bee456da2,,b'\x00\x00\x00\x00\x01\xc0R\x80A\x17\x19\x15\xc5@D]\xb0\x83CU\xf8',"{'xmin': -74.00397279214583, 'ymin': 40.731949241522614, 'xmax': -74.00397279214583, 'ymax': 40.731949241522614}"
5527e8cdf8f841116ebafde4,Jacky's,40.732236469166416,-74.0033292211508,33 Barrow St,New York,NY,10014.0,,,,US,2019-05-09,2019-05-09,,(212) 620-7388,http://www.jackysnyc.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/5527e8cdf8f841116ebafde4,,b'\x00\x00\x00\x00\x01\xc0R\x806\x8b\xc3\xfd\xb0@D]\xb9\xec\xb4\x01\x0f',"{'xmin': -74.0033292211508, 'ymin': 40.732236469166416, 'xmax': -74.0033292211508, 'ymax': 40.732236469166416}"
64651e562497f30b564ac1f0,Figure Eight,40.7313571595632,-74.0019409238691,18 Cornelia St,New York,NY,10014.0,,,,US,2023-05-17,2025-01-30,,,https://www.figureeight.nyc,,,figureeightnyc,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/64651e562497f30b564ac1f0,,"b'\x00\x00\x00\x00\x01\xc0R\x80\x1f\xcc\xd3""\xad@D]\x9d\x1c\x85\x02|'","{'xmin': -74.0019409238691, 'ymin': 40.7313571595632, 'xmax': -74.0019409238691, 'ymax': 40.7313571595632}"
5e3b1bcbd997570008a64cd8,Silver Apricot,40.73128128051758,-74.00199127197266,20 Cornelia St,New York,NY,10014.0,,,,US,2020-02-05,2025-06-11,2024-12-17,(929) 367-8664,https://www.silverapricot.nyc,,,silverapricotnyc,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/5e3b1bcbd997570008a64cd8,,b'\x00\x00\x00\x00\x01\xc0R\x80 \xa0\x00\x00\x00@D]\x9a\xa0\x00\x00\x00',"{'xmin': -74.00199127197266, 'ymin': 40.73128128051758, 'xmax': -74.00199127197266, 'ymax': 40.73128128051758}"
5a4c4c840a08ab1e8aba0c13,Wok to Walk,40.73104095596178,-74.00166645613257,319 Avenue of the Americas,New York,NY,10014.0,,,,US,2018-01-03,2025-03-21,2024-04-07,(646) 669-8861,http://www.woktowalk.com/location/restaurant-in-new-york-6th-avenue,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/5a4c4c840a08ab1e8aba0c13,,b'\x00\x00\x00\x00\x01\xc0R\x80\x1bM\x9f\xa5\xbc@D]\x92\xc0\x02\xf2;',"{'xmin': -74.00166645613257, 'ymin': 40.73104095596178, 'xmax': -74.00166645613257, 'ymax': 40.73104095596178}"
526eeb54498e9674b5d9034a,Decoy,40.734181587313365,-74.00646239519119,529 Hudson St,New York,NY,10014.0,,,,US,2013-10-28,2025-08-19,2023-09-24,(212) 691-9700,http://www.decoynyc.com,,199460800232107.0,rfdecoy,rfdecoy,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/526eeb54498e9674b5d9034a,,b'\x00\x00\x00\x00\x01\xc0R\x80i\xe1@\x00\x00@D]\xf9\xa9\x89k\x0b',"{'xmin': -74.00646239519119, 'ymin': 40.734181587313365, 'xmax': -74.00646239519119, 'ymax': 40.734181587313365}"
540b96a9498e77fa82499dad,Shu Han Ju Chinese Restaurant,40.73539885615483,-73.99829670654898,465 Avenue of the Americas,New York,NY,10011.0,,,,US,2014-09-06,2025-07-05,,(212) 428-8800,http://shuhanjuchineserestaurant.com,shuhanju@gmail.com,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/540b96a9498e77fa82499dad,,b'\x00\x00\x00\x00\x01\xc0R\x7f\xe4\x17\xde\x95F@D^!\x8c\xbaY\xb4',"{'xmin': -73.99829670654898, 'ymin': 40.73539885615483, 'xmax': -73.99829670654898, 'ymax': 40.73539885615483}"
4b083b7df964a520ea0623e3,Charlie Mom,40.73536083333334,-73.998134,464 Avenue of the Americas,New York,NY,10011.0,,,,US,2009-11-21,2025-03-21,2015-11-05,(212) 807-8585,http://charliemom.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4b083b7df964a520ea0623e3,,b'\x00\x00\x00\x00\x01\xc0R\x7f\xe1mm\xc1\xa4@D^ M\xc4\xf6\x87',"{'xmin': -73.998134, 'ymin': 40.73536083333334, 'xmax': -73.998134, 'ymax': 40.73536083333334}"
62e31f32ab2a3c341e73fda9,Steam,40.73557110511654,-73.9977409712667,470 Avenue of the Americas,New York,NY,10011.0,,,,US,2022-07-28,2025-09-04,,(917) 262-0565,http://www.steam-nyc.com,,108266898600900.0,steam_nyc,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/62e31f32ab2a3c341e73fda9,,"b""\x00\x00\x00\x00\x01\xc0R\x7f\xda\xfc\xf2^\x10@D^'1\xa8-\xd7""","{'xmin': -73.9977409712667, 'ymin': 40.73557110511654, 'xmax': -73.9977409712667, 'ymax': 40.73557110511654}"
5a5f59a8fdb9a7186cfde0cb,South Of The Clouds,40.73256375262322,-73.99744212627411,16 W 8th St,New York,NY,10011.0,,,,US,2018-01-17,2025-08-22,,(212) 888-9653,https://sotc-nyc.com,,1961269604115908.0,sotc_nyc,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/5a5f59a8fdb9a7186cfde0cb,,"b""\x00\x00\x00\x00\x01\xc0R\x7f\xd6\x17\x80\x00\x00@D]\xc4\xa6'\xe0:""","{'xmin': -73.99744212627411, 'ymin': 40.73256375262322, 'xmax': -73.99744212627411, 'ymax': 40.73256375262322}"
5e546509ccb099000887e227,Happy Garden 813 Inc.,40.7369266319336,-73.9974887720728,513 Avenue of the Americas,New York,NY,10011.0,,,,US,2020-02-25,2025-07-03,,(646) 590-4668,https://happy-garden-813-inc.business.site,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/5e546509ccb099000887e227,,b'\x00\x00\x00\x00\x01\xc0R\x7f\xd6\xdb%\x8b\x83@D^S\x9c\xa3\xdaf',"{'xmin': -73.9974887720728, 'ymin': 40.7369266319336, 'xmax': -73.9974887720728, 'ymax': 40.7369266319336}"
64b71394fe53100c3cd9222c,Long Island Dumplings,40.7369266319336,-73.9974887720728,513 Avenue of the Americas,New York,NY,10011.0,,,,US,2023-07-18,2025-09-04,,(646) 952-2515,https://www.longislanddumplings.com,,,longislanddumplings,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/64b71394fe53100c3cd9222c,,b'\x00\x00\x00\x00\x01\xc0R\x7f\xd6\xdb%\x8b\x83@D^S\x9c\xa3\xdaf',"{'xmin': -73.9974887720728, 'ymin': 40.7369266319336, 'xmax': -73.9974887720728, 'ymax': 40.7369266319336}"
5065e76be4b0cbb8e9317cb5,Rolling Bagel,40.7369266319336,-73.9974887720728,513 Avenue of the Americas,New York,NY,10011.0,,,,US,2012-09-28,2020-01-09,2020-01-09,,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/5065e76be4b0cbb8e9317cb5,,b'\x00\x00\x00\x00\x01\xc0R\x7f\xd6\xdb%\x8b\x83@D^S\x9c\xa3\xdaf',"{'xmin': -73.9974887720728, 'ymin': 40.7369266319336, 'xmax': -73.9974887720728, 'ymax': 40.7369266319336}"
6122747006b3177223ef28a7,Goody Fresh Dim Sum,40.7369816878787,-73.99740071910058,513 Avenue of the Americas,New York,NY,10011.0,,,,US,2021-08-22,2025-03-21,,(646) 922-8968,http://www.goodyfreshdimsum.com,,,,,['4bf58dd8d48988d1f5931735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Dim Sum Restaurant'],https://foursquare.com/placemakers/review-place/6122747006b3177223ef28a7,,b'\x00\x00\x00\x00\x01\xc0R\x7f\xd5i\xd3b\xcf@D^Uj{\x98O',"{'xmin': -73.99740071910058, 'ymin': 40.7369816878787, 'xmax': -73.99740071910058, 'ymax': 40.7369816878787}"
4be442b82457a593fff3a915,Peking Chef,40.737003326416016,-73.99739837646484,513 Avenue of the Americas,New York,NY,10011.0,,,,US,2010-05-07,2025-07-04,,(212) 647-0483,,pekingchefny@gmail.com,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4be442b82457a593fff3a915,,b'\x00\x00\x00\x00\x01\xc0R\x7f\xd5`\x00\x00\x00@D^V \x00\x00\x00',"{'xmin': -73.99739837646484, 'ymin': 40.737003326416016, 'xmax': -73.99739837646484, 'ymax': 40.737003326416016}"
519025d5498e32e3de3cd008,Mott Zar,40.73680402241487,-73.99604294422484,Mott Street,New York,NY,10011.0,,,,US,2013-05-12,2013-05-12,,,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/519025d5498e32e3de3cd008,,b'\x00\x00\x00\x00\x01\xc0R\x7f\xbf*\xe7\xb6\xdd@D^O\x98\x1d\xea\xa4',"{'xmin': -73.99604294422484, 'ymin': 40.73680402241487, 'xmax': -73.99604294422484, 'ymax': 40.73680402241487}"
5d6067b49448680008d168d2,Xu’s Public House,40.73632594478656,-73.99178851702604,,New York,NY,10003.0,,,,US,2019-08-23,2025-05-03,2025-05-03,(315) 968-5030,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/5d6067b49448680008d168d2,,b'\x00\x00\x00\x00\x01\xc0R\x7fyv\x8bK6@D^?\xed\xb6\x06\xfc',"{'xmin': -73.99178851702604, 'ymin': 40.73632594478656, 'xmax': -73.99178851702604, 'ymax': 40.73632594478656}"
59b80f8125fb7b648e26cdda,Lotus Blue,40.73607273982213,-73.99180425529967,15 Union Sq W,New York,NY,10003.0,,,,US,2017-09-12,2024-11-13,2024-11-13,(212) 267-3777,http://www.lotusbluebar.com,info@lotusbluebar.com,297375596960447.0,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/59b80f8125fb7b648e26cdda,,"b'\x00\x00\x00\x00\x01\xc0R\x7fy\xb8\x8e""\xed@D^7\xa1\xac\x81\xaf'","{'xmin': -73.99180425529967, 'ymin': 40.73607273982213, 'xmax': -73.99180425529967, 'ymax': 40.73607273982213}"
5a0dafe39b047330d31fbe62,滷制大師 Salty Stew,40.73608056884967,-73.98889695008437,40 Union Sq E,New York,NY,10003.0,,,,US,2017-11-16,2021-08-14,,,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/5a0dafe39b047330d31fbe62,,b'\x00\x00\x00\x00\x01\xc0R\x7fJ\x16n\xee\x7f@D^7\xe3Y7\x18',"{'xmin': -73.98889695008437, 'ymin': 40.73608056884967, 'xmax': -73.98889695008437, 'ymax': 40.73608056884967}"
4af0ea30f964a5201ae021e3,Young Chow Restaurant,40.733763,-73.989976,145 4th Ave,New York,NY,10003.0,,,,US,2009-11-04,2025-03-20,2013-11-05,(212) 533-0275,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4af0ea30f964a5201ae021e3,,"b'\x00\x00\x00\x00\x01\xc0R\x7f[\xc4K\xf4\xcb@D]\xeb\xf2,\x01\xe7'","{'xmin': -73.989976, 'ymin': 40.733763, 'xmax': -73.989976, 'ymax': 40.733763}"
6635162fdc0e92101b589d3d,Xi’an Famous Foods,40.73367,-73.989734,139 4th Ave,New York,NY,10003.0,,,,US,2024-05-03,2025-09-05,,(212) 786-2068,https://www.xianfoods.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/6635162fdc0e92101b589d3d,,b'\x00\x00\x00\x00\x01\xc0R\x7fW\xcdFoP@D]\xe8\xe6\x08\x075',"{'xmin': -73.989734, 'ymin': 40.73367, 'xmax': -73.989734, 'ymax': 40.73367}"
6403f11f36edb155eaf9fdcc,Uncle Ted's Modern Cuisine,40.73123988929573,-73.9943392159999,,New York,NY,10003.0,,,,US,2023-03-05,2025-09-01,,,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/6403f11f36edb155eaf9fdcc,,b'\x00\x00\x00\x00\x01\xc0R\x7f\xa3@\xf3vd@D]\x99D\xc9\x07%',"{'xmin': -73.9943392159999, 'ymin': 40.73123988929573, 'xmax': -73.9943392159999, 'ymax': 40.73123988929573}"
5bbabe41f00a70002c4fde19,Taste Of Szechaun,40.730885156131926,-73.99349569547645,58 E 8th St,New York,NY,10003.0,,,,US,2018-10-08,2025-01-25,,,,,,,,['52af3b773cf9994f4e043c03'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Szechuan Restaurant'],https://foursquare.com/placemakers/review-place/5bbabe41f00a70002c4fde19,,b'\x00\x00\x00\x00\x01\xc0R\x7f\x95n\xf82q@D]\x8d\xa5\x11[\xf7',"{'xmin': -73.99349569547645, 'ymin': 40.730885156131926, 'xmax': -73.99349569547645, 'ymax': 40.730885156131926}"
5bbe213138f216002559df0b,Malaxiangguo,40.730885156131926,-73.99349569547645,58 E 8th St,New York,NY,10003.0,,,,US,2018-10-10,2019-01-11,,,,,,,,['52af3b773cf9994f4e043c03'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Szechuan Restaurant'],https://foursquare.com/placemakers/review-place/5bbe213138f216002559df0b,,b'\x00\x00\x00\x00\x01\xc0R\x7f\x95n\xf82q@D]\x8d\xa5\x11[\xf7',"{'xmin': -73.99349569547645, 'ymin': 40.730885156131926, 'xmax': -73.99349569547645, 'ymax': 40.730885156131926}"
5bc3bc3018d43b002c279aa3,Lao Ma Spicy,40.730982340494485,-73.99349374390894,58 E 8th St,New York,NY,10003.0,,,,US,2018-09-09,2025-08-25,,(212) 777-1887,https://www.laomamalatang.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/5bc3bc3018d43b002c279aa3,,b'\x00\x00\x00\x00\x01\xc0R\x7f\x95f\xc8\xb7\xa6@D]\x90\xd4O0M',"{'xmin': -73.99349374390894, 'ymin': 40.730982340494485, 'xmax': -73.99349374390894, 'ymax': 40.730982340494485}"
ca03b8fa77714b3e0c162336,Rickshaw Dumpling Bar,40.731263540930776,-73.99346692415384,53 E 8th St,New York,NY,10003.0,,,,US,2012-08-27,2012-08-27,,(212) 461-1750,http://www.rickshawdumplings.com,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/ca03b8fa77714b3e0c162336,,b'\x00\x00\x00\x00\x01\xc0R\x7f\x94\xf6K9\x80@D]\x9a\x0b0\x87\x05',"{'xmin': -73.99346692415384, 'ymin': 40.731263540930776, 'xmax': -73.99346692415384, 'ymax': 40.731263540930776}"
5b674ebce1f228002cdd361b,Peppercorn Kitchen,40.7302770402827,-73.9940393488194,289 Mercer St,New York,NY,10003.0,,,,US,2018-08-05,2025-03-21,2019-09-04,,http://www.peppercornkitchen.nyc,,,,,['52af3b773cf9994f4e043c03'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Szechuan Restaurant'],https://foursquare.com/placemakers/review-place/5b674ebce1f228002cdd361b,,b'\x00\x00\x00\x00\x01\xc0R\x7f\x9eW7\x87t@D]y\xb7\xd2\x84V',"{'xmin': -73.9940393488194, 'ymin': 40.7302770402827, 'xmax': -73.9940393488194, 'ymax': 40.7302770402827}"
5e569af00906ab000b3e174b,Yaso Tangbao,40.7302770402827,-73.9940393488194,289 Mercer St,New York,NY,10003.0,,,,US,2020-02-26,2023-04-12,,(917) 522-1600,http://www.yasotangbao.com,info@yasotangbao.com,1989834001265068.8,,yasotangbao,['4bf58dd8d48988d1f5931735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant > Dim Sum Restaurant'],https://foursquare.com/placemakers/review-place/5e569af00906ab000b3e174b,,b'\x00\x00\x00\x00\x01\xc0R\x7f\x9eW7\x87t@D]y\xb7\xd2\x84V',"{'xmin': -73.9940393488194, 'ymin': 40.7302770402827, 'xmax': -73.9940393488194, 'ymax': 40.7302770402827}"
4d0f4d2338bb6ea8dccbbdaa,New Waloy bakery,40.72739868672955,-73.99475554965021,678 Broadway,New York,NY,10012.0,,,,US,2010-12-20,2011-10-23,,,,,,,,['4bf58dd8d48988d145941735'],['Dining and Drinking > Restaurant > Asian Restaurant > Chinese Restaurant'],https://foursquare.com/placemakers/review-place/4d0f4d2338bb6ea8dccbbdaa,,b'\x00\x00\x00\x00\x01\xc0R\x7f\xaa\x13.P\xc7@D]\x1bfqT\x11',"{'xmin': -73.99475554965021, 'ymin': 40.72739868672955, 'xmax': -73.99475554965021, 'ymax': 40.72739868672955}"
