Join_Count,TARGET_FID,SOURCE_ID,rest_per_100ch,Loc_CODE,LOC_NAME,LMiIndex,LMiZScore,LMiPValue,COType,NNeighbors,ZTransform,SpatialLag,STATEFP,Shape_Length,Shape_Area
1,14951,14951,0.0000000,21,Large Suburban,-0.014432938024233,-3.023575718572483,0.006000000000000,LH,39493,-0.271019240990993,0.053254919034154,09,7651.728371395017348,3492937.880065544974059
1,14952,14952,0.0000000,13,Small City,-0.010164557910623,-2.375869018652244,0.020000000000000,LH,39078,-0.271019240990993,0.037505371923538,09,9202.405948137708037,4064319.971616323105991
1,14953,14953,0.0000000,12,Midsize City,-0.015265873987961,-2.899095918019140,0.016000000000000,LH,39886,-0.271019240990993,0.056328301406786,09,4189.111826541169648,734003.089412214816548
2,14954,14954,0.0000000,12,Midsize City,-0.016926255662432,-3.910757801218504,0.004000000000000,LH,39826,-0.271019240990993,0.062454808116044,09,7852.285786301480584,2121163.031692751217633
2,14955,14955,0.0000000,21,Large Suburban,-0.022013261493055,-5.785921240723430,0.002000000000000,LH,39911,-0.271019240990993,0.081224935388898,09,6320.066132084519268,1193275.131208863807842
2,14956,14956,0.0000000,31,Fringe Town,-0.021382813999332,-7.508806221104936,0.002000000000000,LH,39717,-0.271019240990993,0.078898698681088,09,9810.971919812374836,4106490.873408544808626
2,14957,14957,0.0000000,21,Large Suburban,-0.018335383567041,-5.882714168493185,0.006000000000000,LH,38002,-0.271019240990993,0.067654234064018,09,19795.252815481861035,18955601.597701925784349
1,14958,14958,0.0000000,12,Midsize City,-0.003122749559775,-0.359519433986766,0.296000000000000,,38876,-0.271019240990993,0.011522378512991,09,2607.597496556219994,371134.170150238438509
1,14959,14959,0.0000000,21,Large Suburban,-0.019215148707712,-6.571716411701536,0.002000000000000,LH,38354,-0.271019240990993,0.070900407591325,09,3845.470414862377766,591886.891291263629682
2,14960,14960,0.0000000,13,Small City,-0.013809398464719,-3.425694583415019,0.006000000000000,LH,38438,-0.271019240990993,0.050954171348494,09,17153.835858543607173,12027200.786411928012967
2,14961,14961,0.0000000,21,Large Suburban,-0.023919054230150,-3.666971511056621,0.004000000000000,LH,39813,-0.271019240990993,0.088256964331273,09,8138.663377861739718,3341383.245369230397046
2,14962,14962,0.0000000,21,Large Suburban,-0.025511782640829,-11.145327147225300,0.002000000000000,LH,39078,-0.271019240990993,0.094133842788844,09,17287.946476585086202,17118991.707788910716772
3,14963,14963,0.0000000,12,Midsize City,-0.038888285150842,-7.903938571584472,0.004000000000000,LH,40799,-0.271019240990993,0.143490706715982,09,9534.739729319726393,2370615.530839993152767
2,14964,14964,0.0000000,12,Midsize City,-0.025539962773461,-5.656892570168531,0.002000000000000,LH,40364,-0.271019240990993,0.094237822358297,09,4949.873408412945537,1249685.998192347818986
1,14965,14965,0.0000000,21,Large Suburban,-0.015629906332358,-4.060669885162790,0.006000000000000,LH,39601,-0.271019240990993,0.057671514617717,09,5085.049880842691891,1442056.557543125469238
4,14966,14966,0.0000000,31,Fringe Town,-0.024672518063699,-13.047080847705191,0.002000000000000,LH,39291,-0.271019240990993,0.091037108982585,09,37362.096395277592819,85234616.001202642917633
2,14967,14967,0.0000000,12,Midsize City,-0.006522735472341,-1.193168290779432,0.102000000000000,,38870,-0.271019240990993,0.024067708797576,09,5935.303176988921223,1066233.030462560011074
3,14968,14968,0.0000000,12,Midsize City,-0.009511412215636,-2.057777116714941,0.016000000000000,LH,39124,-0.271019240990993,0.035095382977028,09,11038.424326784721416,5155459.277373846620321
2,14969,14969,0.0000000,12,Midsize City,-0.008902954244523,-2.010561346782137,0.032000000000000,LH,39045,-0.271019240990993,0.032850283612442,09,11001.521643183923516,5482475.604309558868408
1,14970,14970,0.0000000,12,Midsize City,-0.015065691536554,-2.703519353285720,0.018000000000000,LH,39880,-0.271019240990993,0.055589664531617,09,4322.363682814406275,730338.958946785773151
1,14971,14971,0.0000000,21,Large Suburban,-0.024311847368329,-7.893383619375069,0.002000000000000,LH,40021,-0.271019240990993,0.089706299645798,09,12052.645349346263174,9353997.941108519211411
2,14972,14972,0.0000000,21,Large Suburban,-0.021776049826400,-6.163407035607600,0.002000000000000,LH,39813,-0.271019240990993,0.080349667437186,09,6554.125587272775192,1794421.263161037815735
1,14973,14973,0.0000000,21,Large Suburban,-0.012012007939404,-2.050788018856805,0.042000000000000,LH,39489,-0.271019240990993,0.044322126872334,09,3049.463387336506457,461798.159122130076867
1,14974,14974,0.0000000,21,Large Suburban,-0.019548640785394,-5.811877154290674,0.002000000000000,LH,39807,-0.271019240990993,0.072130932766839,09,8229.483997560460921,2260182.198329202365130
2,14975,14975,0.0000000,12,Midsize City,-0.022942540778973,-1.825966438239302,0.008000000000000,LH,40226,-0.271019240990993,0.084653807116096,09,4755.110607740240084,1220766.398492442211136
1,14976,14976,0.0000000,21,Large Suburban,-0.043874516250494,-14.012332303892608,0.002000000000000,LH,40928,-0.271019240990993,0.161888993541003,09,7986.424606424014200,2053396.465839645359665
1,14977,14977,0.0000000,21,Large Suburban,-0.025394124062367,-7.158921934447227,0.002000000000000,LH,40191,-0.271019240990993,0.093699704011337,09,6857.142068856816877,2028296.764024580596015
1,14978,14978,0.0000000,21,Large Suburban,-0.013340928128160,-3.401131816214116,0.006000000000000,LH,38459,-0.271019240990993,0.049225600921498,09,8690.574768885287995,2861615.803476715926081
4,14979,14979,0.0000000,12,Midsize City,-0.013819341388903,-4.035132204523230,0.004000000000000,LH,38539,-0.271019240990993,0.050990858932236,09,20349.739966679309873,17508442.240596286952496
2,14980,14980,0.0000000,12,Midsize City,-0.005623095323997,-0.910401553828034,0.162000000000000,,38843,-0.271019240990993,0.020748200102985,09,5951.030694467218382,1811335.445466074161232
3,14981,14981,0.0000000,13,Small City,-0.015335070197811,-5.363933860509439,0.002000000000000,LH,39148,-0.271019240990993,0.056583622849092,09,14232.310272857701420,6457446.201167834922671
1,14982,14982,0.0000000,21,Large Suburban,-0.013349329922316,-2.531564009886368,0.032000000000000,LH,39531,-0.271019240990993,0.049256602015441,09,4829.995731592002812,929102.339271663222462
1,14983,14983,0.0000000,31,Fringe Town,-0.020195857121542,-6.477809433260935,0.002000000000000,LH,39649,-0.271019240990993,0.074519043456519,09,5183.393890951234425,1452424.946178331505507
3,14984,14984,0.0000000,13,Small City,-0.024089060588378,-7.099965167687062,0.004000000000000,LH,37420,-0.271019240990993,0.088884256905210,09,14757.455926037519021,8822103.535931376740336
1,14985,14985,0.0000000,21,Large Suburban,-0.012602568435806,-3.281433605041643,0.010000000000000,LH,38434,-0.271019240990993,0.046501187806972,09,7360.117882166040545,2729169.749253302346915
1,14986,14986,0.0000000,21,Large Suburban,-0.020208521872235,-6.552889033163514,0.002000000000000,LH,38103,-0.271019240990993,0.074565774085558,09,7327.584662566281622,2723207.705751240719110
2,14987,14987,0.0000000,21,Large Suburban,-0.023110163520141,-7.564199765058768,0.002000000000000,LH,37743,-0.271019240990993,0.085272304576155,09,6341.708114865043171,1630984.677264830796048
1,14988,14988,0.0000000,13,Small City,-0.009135782643969,-2.022604350223832,0.038000000000000,LH,39105,-0.271019240990993,0.033709378104537,09,5783.443895654433618,1803677.613359940936789
1,14989,14989,0.0000000,12,Midsize City,-0.016304472267865,-1.868313239874884,0.012000000000000,LH,39892,-0.271019240990993,0.060160540359966,09,4564.654581126431367,987239.682733976282179
2,14990,14990,0.0000000,13,Small City,-0.023118741647035,-8.159356469605983,0.002000000000000,LH,37723,-0.271019240990993,0.085303956305863,09,15130.909710367035586,7838797.758222312666476
2,14991,14991,0.0000000,21,Large Suburban,-0.046159068135691,-16.211951035923295,0.002000000000000,LH,40979,-0.271019240990993,0.170318574924308,09,16622.232931648475642,9667991.652352655306458
1,14992,14992,0.0000000,21,Large Suburban,-0.014021415166398,-4.572273849037070,0.004000000000000,LH,39179,-0.271019240990993,0.051736474457043,09,9906.310415089397793,4220978.256607718765736
2,14993,14993,0.0000000,12,Midsize City,-0.022886562185133,-3.232371024581546,0.008000000000000,LH,40257,-0.271019240990993,0.084447256275402,09,6985.584256630972050,1183763.331025074003264
1,14994,14994,0.0000000,21,Large Suburban,-0.007860487171011,-0.500368052820034,0.074000000000000,,39278,-0.271019240990993,0.029003769513759,09,3716.626983153274978,551258.292475553927943
2,14995,14995,0.0000000,21,Large Suburban,-0.022638967183208,-4.097104185537390,0.004000000000000,LH,37857,-0.271019240990993,0.083533675703057,09,15399.438717030741827,13347966.531340278685093
1,14996,14996,0.0000000,12,Midsize City,-0.004831968771312,-0.625437022314035,0.194000000000000,,39003,-0.271019240990993,0.017829086860881,09,3334.260933210926851,545607.006489055580460
1,14997,14997,0.0000000,21,Large Suburban,-0.019732861557754,-6.307814032525472,0.006000000000000,LH,39631,-0.271019240990993,0.072810673946356,09,9747.857222889386321,4283115.856700292788446
1,14998,14998,0.0000000,12,Midsize City,-0.016261000309215,-2.956397448029185,0.018000000000000,LH,39864,-0.271019240990993,0.060000136730834,09,7118.416261458122790,1141156.296579265035689
2,14999,14999,0.0000000,12,Midsize City,-0.017736678897090,-4.737997771008015,0.002000000000000,LH,39847,-0.271019240990993,0.065445122608673,09,8216.701875096368894,3123919.755108955781907
1,15000,15000,0.0000000,12,Midsize City,-0.013979351326147,-2.377312707530662,0.036000000000000,LH,39870,-0.271019240990993,0.051581266528960,09,3040.824604286870908,505534.482448135095183
3,15001,15001,0.0000000,13,Small City,-0.018353948424236,-6.205392905685765,0.004000000000000,LH,39367,-0.271019240990993,0.067722735014079,09,23698.129608219285728,34319255.962204933166504
2,15002,15002,0.0000000,12,Midsize City,-0.008452385656006,-1.553666359964171,0.066000000000000,,38787,-0.271019240990993,0.031187767383207,09,10031.119978437815007,2732139.291484005283564
2,15003,15003,0.0000000,12,Midsize City,-0.006064113914302,-0.853462558949503,0.120000000000000,,39055,-0.271019240990993,0.022375478573926,09,6630.587380665846467,2142655.903228464536369
2,15004,15004,0.0000000,12,Midsize City,-0.006404874854986,-1.174903890309833,0.120000000000000,,39038,-0.271019240990993,0.023632824533262,09,5622.183870104824564,1345063.196947395801544
1,15005,15005,0.0000000,21,Large Suburban,-0.010807281423225,-2.619308024490349,0.018000000000000,LH,39082,-0.271019240990993,0.039876904910618,09,7839.391121099411976,3227801.819028066936880
3,15006,15006,0.0000000,12,Midsize City,-0.011226600088636,-2.576472059984712,0.022000000000000,LH,38711,-0.271019240990993,0.041424114601291,09,7036.764824677134129,1977598.057263385038823
3,15007,15007,0.0000000,12,Midsize City,-0.017677663646584,-4.283951906383266,0.004000000000000,LH,39799,-0.271019240990993,0.065227367056602,09,13524.479586878196642,6970496.435810065828264
1,15008,15008,0.0000000,21,Large Suburban,-0.020890247863422,-3.978218205484036,0.004000000000000,LH,39926,-0.271019240990993,0.077081219132379,09,7072.201029538419789,2332350.057669588830322
2,15009,15009,0.0000000,21,Large Suburban,-0.023741413878608,-6.950684847677329,0.002000000000000,LH,39966,-0.271019240990993,0.087601503709001,09,11589.209918497002946,5078505.669239393435419
4,15010,15010,0.0000000,12,Midsize City,-0.017608380971476,-5.823939999506337,0.002000000000000,LH,39749,-0.271019240990993,0.064971726573207,09,17793.758937406902987,9969966.973003977909684
3,15011,15011,0.0000000,21,Large Suburban,-0.017605352946433,-5.122052378813343,0.004000000000000,LH,39682,-0.271019240990993,0.064960553710948,09,18350.145336810379376,18858595.108201920986176
2,15012,15012,0.0000000,21,Large Suburban,-0.017973773722938,-5.750374161103715,0.004000000000000,LH,39650,-0.271019240990993,0.066319959439038,09,19234.150118483230472,12424992.184973552823067
1,15013,15013,0.0000000,12,Midsize City,-0.016867631801877,-3.662553349266936,0.010000000000000,LH,39875,-0.271019240990993,0.062238496721782,09,8771.127509542789994,3679771.354281281586736
4,15014,15014,0.0000000,31,Fringe Town,-0.025371377173632,-11.057251929361039,0.002000000000000,LH,37097,-0.271019240990993,0.093615772124718,09,48146.729212806269061,104144515.211253836750984
2,15015,15015,0.0000000,41,Fringe Rural,-0.024114018031111,-10.741115607363684,0.002000000000000,LH,37303,-0.271019240990993,0.088976345334456,09,29169.732309968796471,48453438.967216625809669
3,15016,15016,0.0000000,13,Small City,-0.024305523754047,-9.854944855543110,0.002000000000000,LH,37388,-0.271019240990993,0.089682966658016,09,26620.055528345004859,35800850.212507620453835
2,15017,15017,0.0000000,22,Midsize Suburban,-0.024418636583384,-8.552820175615254,0.002000000000000,LH,38397,-0.271019240990993,0.090100332447151,09,21843.592269113520160,20258842.759161978960037
2,15018,15018,0.0000000,12,Midsize City,-0.019895153840669,-6.861901647975357,0.002000000000000,LH,39861,-0.271019240990993,0.073409502983934,09,12154.470498097040036,5491527.330259124748409
2,15019,15019,0.0000000,21,Large Suburban,-0.025008708257812,-10.657436739279945,0.002000000000000,LH,40033,-0.271019240990993,0.092277589717521,09,23449.982604550830729,26229674.300594389438629
1,15020,15020,0.0000000,42,Distant Rural,-0.025740682264063,-12.706361043072199,0.002000000000000,LH,39929,-0.271019240990993,0.094978440810522,09,32509.351648781903350,55507001.142204798758030
3,15021,15021,0.0000000,21,Large Suburban,-0.021289220061070,-9.200381885293822,0.002000000000000,LH,39464,-0.271019240990993,0.078553354053693,09,41366.366182727368141,98872577.080569088459015
1,15022,15022,0.0000000,41,Fringe Rural,-0.027704231783260,-12.681077619396335,0.002000000000000,LH,40156,-0.271019240990993,0.102223581785203,09,34301.799271885858616,68303259.664371192455292
1,15023,15023,0.0000000,31,Fringe Town,-0.020272773559005,-1.968447435378283,0.006000000000000,LH,39669,-0.271019240990993,0.074802851136051,09,7498.215905374259819,2023138.356760922586545
2,15024,15024,0.0000000,31,Fringe Town,-0.021819229139488,-6.411760924019450,0.004000000000000,LH,39733,-0.271019240990993,0.080508991257368,09,10749.534382208848911,5936829.712096077390015
3,15025,15025,0.0000000,22,Midsize Suburban,-0.027516459208866,-13.380270773241108,0.002000000000000,LH,40104,-0.271019240990993,0.101530735101499,09,41133.950399920810014,100140729.141482919454575
2,15026,15026,0.0000000,22,Midsize Suburban,-0.021266174977625,-6.610767312230424,0.004000000000000,LH,39859,-0.271019240990993,0.078468321882771,09,15377.626694115011560,9377242.599518032744527
3,15027,15027,0.0000000,21,Large Suburban,-0.021763546450929,-8.434967866658221,0.002000000000000,LH,39863,-0.271019240990993,0.080303532253399,09,49949.863308781343221,55840908.836710765957832
3,15028,15028,0.0000000,31,Fringe Town,-0.021363353373771,-5.296996762073931,0.004000000000000,LH,38815,-0.271019240990993,0.078826892508509,09,29689.453935088866274,32123727.806825455278158
3,15029,15029,0.0000000,13,Small City,-0.016123245102506,-5.250942498771751,0.004000000000000,LH,39333,-0.271019240990993,0.059491845046386,09,21801.682278282911284,22549287.833403009921312
2,15030,15030,0.0000000,21,Large Suburban,-0.017013767984910,-5.773362743656677,0.002000000000000,LH,39150,-0.271019240990993,0.062777712686147,09,13571.538788895024481,6870171.492596716620028
2,15031,15031,0.0000000,22,Midsize Suburban,-0.023717509090812,-7.192059146782060,0.004000000000000,LH,37929,-0.271019240990993,0.087513299385217,09,15608.088740106983096,12472665.182775849476457
3,15032,15032,0.0000000,31,Fringe Town,-0.026654453191767,-11.959826020200769,0.002000000000000,LH,37066,-0.271019240990993,0.098350089513576,09,42127.097070016694488,82027053.423027649521828
2,15033,15033,0.0000000,22,Midsize Suburban,-0.024899505939377,-9.391575902927688,0.002000000000000,LH,37844,-0.271019240990993,0.091874653003121,09,16860.154729708003288,12828379.482191167771816
2,15034,15034,0.0000000,41,Fringe Rural,-0.025072151772832,-11.205067249595063,0.002000000000000,LH,38801,-0.271019240990993,0.092511684761092,09,43368.758361258936930,89274147.098498091101646
2,15035,15035,0.0000000,22,Midsize Suburban,-0.024166136626478,-10.415832590288577,0.002000000000000,LH,38209,-0.271019240990993,0.089168653482097,09,43307.770301950986322,47144821.315420791506767
2,15036,15036,0.0000000,13,Small City,-0.023178683144894,-7.791306386490303,0.002000000000000,LH,37569,-0.271019240990993,0.085525129542377,09,13540.268697677165619,9486464.576677652075887
1,15037,15037,0.0000000,12,Midsize City,-0.002607010158083,-0.451903568610843,0.296000000000000,,38933,-0.271019240990993,0.009619393823824,09,2821.008694718851984,486036.392053983872756
2,15038,15038,0.0000000,12,Midsize City,-0.008419005265728,-1.438813070754679,0.054000000000000,,38858,-0.271019240990993,0.031064599807861,09,6359.257519093843257,1693001.116627726471052
1,15039,15039,0.0000000,12,Midsize City,-0.004954888144867,-0.570359613181571,0.168000000000000,,39025,-0.271019240990993,0.018282637016463,09,4813.284683535427575,764464.870004268595949
2,15040,15040,0.0000000,12,Midsize City,-0.006549165240651,-1.199624952107749,0.108000000000000,,39035,-0.271019240990993,0.024165229840699,09,5699.882592275547722,1512624.326821610331535
1,15041,15041,0.0000000,21,Large Suburban,-0.013534421521421,-3.485942022419003,0.002000000000000,LH,38339,-0.271019240990993,0.049939556387425,09,9471.461840622563614,3827526.965785915032029
1,15042,15042,0.0000000,21,Large Suburban,-0.026789295077308,-8.823170131822772,0.002000000000000,LH,40102,-0.271019240990993,0.098847631572224,09,8083.583920626018880,2174959.362397184129804
2,15043,15043,0.0000000,21,Large Suburban,-0.027317656518402,-8.231129261920536,0.002000000000000,LH,40133,-0.271019240990993,0.100797189293526,09,6148.878960554912737,1591492.194945189636201
2,15044,15044,0.0000000,21,Large Suburban,-0.026104311706576,-8.284768953627090,0.002000000000000,LH,40018,-0.271019240990993,0.096320167386703,09,12627.724980196893739,5715926.747132832184434
2,15045,15045,0.0000000,22,Midsize Suburban,-0.022154502599753,-8.744060067629626,0.002000000000000,LH,39941,-0.271019240990993,0.081746089410959,09,16283.706760785955339,13196557.384891446679831
3,15046,15046,0.0000000,13,Small City,-0.013179120530358,-2.931935032156510,0.006000000000000,LH,38546,-0.271019240990993,0.048628560283924,09,20233.485349842590949,14536210.209479754790664
2,15047,15047,0.0000000,21,Large Suburban,-0.014572919029620,-4.529808695772099,0.006000000000000,LH,39007,-0.271019240990993,0.053771423511321,09,18684.840592950142309,12109016.877906689420342
1,15048,15048,0.0000000,21,Large Suburban,-0.014207588577701,-4.211242590783670,0.006000000000000,LH,39097,-0.271019240990993,0.052423420519485,09,15436.052251146660637,11611776.482453923672438
2,15049,15049,0.0000000,21,Large Suburban,-0.014712039929779,-5.374815778068701,0.002000000000000,LH,39465,-0.271019240990993,0.054284754356469,09,23302.786767366647837,17727499.035685639828444
2,15050,15050,0.0000000,13,Small City,-0.009466000336171,-2.437522940527745,0.014000000000000,LH,39156,-0.271019240990993,0.034927821392546,09,7131.796676415906404,2738110.463292755186558
1,15051,15051,0.0000000,21,Large Suburban,-0.012986559719172,-3.086448792035391,0.014000000000000,LH,38387,-0.271019240990993,0.047918045876419,09,5027.799738265877750,1395815.967545683728531
3,15052,15052,0.0000000,31,Fringe Town,-0.020203091025861,-8.864964443281266,0.002000000000000,LH,38563,-0.271019240990993,0.074545735249153,09,32735.556697151325352,60936792.564122170209885
1,15053,15053,0.0000000,21,Large Suburban,-0.008484219372636,-1.219526406911125,0.078000000000000,,39312,-0.271019240990993,0.031305228013806,09,4215.121955994784912,810944.653057962772436
1,15054,15054,0.0000000,21,Large Suburban,-0.011106289143397,-2.659093495177105,0.022000000000000,LH,39352,-0.271019240990993,0.040980189072275,09,7426.428559066951493,3114142.328332564793527
1,15055,15055,0.0000000,21,Large Suburban,-0.011385817623575,-3.210411120332882,0.008000000000000,LH,39174,-0.271019240990993,0.042011598377480,09,9804.626829704367992,5041279.801877976395190
1,15056,15056,0.0000000,21,Large Suburban,-0.013805867204116,-3.968207194733541,0.006000000000000,LH,39482,-0.271019240990993,0.050941141638453,09,9236.565312754137267,4780318.023325456306338
2,15057,15057,0.0000000,21,Large Suburban,-0.025048112411448,-9.766348480606531,0.002000000000000,LH,40044,-0.271019240990993,0.092422983885220,09,19565.961957325333060,20059535.714342448860407
1,15058,15058,0.0000000,21,Large Suburban,-0.018141826504059,-4.979395668798605,0.004000000000000,LH,39597,-0.271019240990993,0.066940043668391,09,26870.183615457910491,10835904.938737940043211
1,15059,15059,0.0000000,12,Midsize City,-0.015345111706283,-3.270485385479089,0.006000000000000,LH,39810,-0.271019240990993,0.056620674190940,09,6735.309294531080923,1815511.529014631640166
3,15060,15060,0.0000000,21,Large Suburban,-0.025176985808750,-10.424967155671773,0.002000000000000,LH,40034,-0.271019240990993,0.092898503306660,09,37112.768042674753815,49209768.113536134362221
3,15061,15061,0.0000000,12,Midsize City,-0.019546129626838,-5.085966401436262,0.004000000000000,LH,39909,-0.271019240990993,0.072121667048014,09,6025.960447671770453,1955745.583334747236222
1,15062,15062,0.0000000,12,Midsize City,-0.014839360129470,-1.049211754230187,0.016000000000000,LH,39868,-0.271019240990993,0.054754542760920,09,4408.759094126024138,1078070.728515461785719
2,15063,15063,0.0000000,12,Midsize City,-0.015930117573758,-3.054757157788094,0.006000000000000,LH,39850,-0.271019240990993,0.058779239554044,09,5148.795906954370366,1385130.336454773554578
1,15064,15064,0.0000000,21,Large Suburban,-0.020654190573629,-6.987987715020643,0.002000000000000,LH,39693,-0.271019240990993,0.076210210621552,09,15566.605370903453149,9865983.740390706807375
2,15065,15065,0.0000000,21,Large Suburban,-0.017746326840841,-5.463445224622692,0.004000000000000,LH,39351,-0.271019240990993,0.065480721768210,09,15972.477016381681096,11686032.917049940675497
2,15066,15066,0.0000000,12,Midsize City,-0.011934904641144,-2.617915180866591,0.008000000000000,LH,38831,-0.271019240990993,0.044037629710411,09,10734.329861776130201,5790111.944857636466622
2,15067,15067,0.0000000,21,Large Suburban,-0.020159199391737,-8.119180732441675,0.002000000000000,LH,39202,-0.271019240990993,0.074383783093766,09,34027.110918870843307,52865817.159283578395844
1,15068,15068,0.0000000,13,Small City,-0.009643083837578,-2.323584923354054,0.022000000000000,LH,38782,-0.271019240990993,0.035581227338988,09,13389.576661814988256,7312910.214281737804413
2,15069,15069,0.0000000,13,Small City,-0.012320809827293,-3.185599770036917,0.008000000000000,LH,38706,-0.271019240990993,0.045461549733397,09,7623.501034152171087,3237107.823605303186923
2,15070,15070,0.0000000,21,Large Suburban,-0.018490618329722,-6.778251902734727,0.002000000000000,LH,38126,-0.271019240990993,0.068227022134193,09,29641.099867661458120,34727067.043937161564827
1,15071,15071,0.0000000,21,Large Suburban,-0.019347106823810,-5.547156036747713,0.006000000000000,LH,38129,-0.271019240990993,0.071387309064668,09,13916.831280497433909,6504586.809225691482425
3,15072,15072,0.0000000,13,Small City,-0.013034607586160,-4.312393462955217,0.002000000000000,LH,39292,-0.271019240990993,0.048095333775939,09,24053.197009770887234,20347894.845112141221762
2,15073,15073,0.0000000,21,Large Suburban,-0.017420154614986,-6.684896505808638,0.002000000000000,LH,38442,-0.271019240990993,0.064277205516015,09,25104.079080342940870,30816091.280946519225836
2,15074,15074,0.0000000,21,Large Suburban,-0.026111450663651,-7.989470470721485,0.004000000000000,LH,40087,-0.271019240990993,0.096346508841255,09,9995.071909714311914,3312775.434192395303398
2,15075,15075,0.0000000,21,Large Suburban,-0.022834466593424,-7.521679498647297,0.002000000000000,LH,40005,-0.271019240990993,0.084255033007080,09,9279.618777947840499,4181409.433067461475730
2,15076,15076,0.0000000,21,Large Suburban,-0.023077665518356,-7.574515113290007,0.002000000000000,LH,40020,-0.271019240990993,0.085152392854029,09,6671.672896521946313,2126713.530135510489345
2,15077,15077,0.0000000,21,Large Suburban,-0.023123678762840,-8.370448354864870,0.002000000000000,LH,39702,-0.271019240990993,0.085322173366173,09,24155.215367713935848,21848375.849432360380888
2,15078,15078,0.0000000,12,Midsize City,-0.019733088285899,-5.645479536369650,0.002000000000000,LH,39782,-0.271019240990993,0.072811510532017,09,8970.321354087629516,4175955.444979319348931
2,15079,15079,0.0000000,21,Large Suburban,-0.024667244075519,-8.072657506965989,0.002000000000000,LH,39575,-0.271019240990993,0.091017648924416,09,19629.248729888349771,20485427.177423160523176
2,15080,15080,0.0000000,12,Midsize City,-0.018853564260469,-5.003729375537942,0.006000000000000,LH,39812,-0.271019240990993,0.069566226676143,09,11646.951500470288011,5295338.190373769029975
3,15081,15081,0.0000000,12,Midsize City,-0.020513399659324,-6.524915546688227,0.002000000000000,LH,39867,-0.271019240990993,0.075690717727625,09,18649.291259788751631,13086696.580424478277564
3,15082,15082,0.0000000,13,Small City,-0.015788936367081,-5.259773494058108,0.002000000000000,LH,39420,-0.271019240990993,0.058258306552174,09,15183.531614152478141,10359701.278241943567991
2,15083,15083,0.0000000,12,Midsize City,-0.018378639074523,-5.793189573403378,0.002000000000000,LH,39862,-0.271019240990993,0.067813839027671,09,10758.926270609483254,5542336.208160283975303
3,15084,15084,0.0000000,12,Midsize City,-0.025892542216488,-6.645028482542744,0.002000000000000,LH,40275,-0.271019240990993,0.095538776444012,09,8515.904801059927195,2926053.028306619729847
2,15085,15085,0.0000000,13,Small City,-0.030115597209797,-8.831479873477321,0.002000000000000,LH,40558,-0.271019240990993,0.111121082095699,09,8760.315130610009874,2675255.255138715729117
4,15086,15086,0.0000000,13,Small City,-0.033789817113965,-12.183478296416572,0.002000000000000,LH,40609,-0.271019240990993,0.124678285984583,09,21742.000592847572989,17434202.820987801998854
2,15087,15087,0.0000000,13,Small City,-0.031305024165576,-10.287851063086539,0.002000000000000,LH,40551,-0.271019240990993,0.115509851459269,09,16518.630575904997386,7881285.984894437715411
2,15088,15088,0.0000000,12,Midsize City,-0.037909367002321,-14.611381072232456,0.002000000000000,LH,40751,-0.271019240990993,0.139878676604513,09,21000.033944097678614,13483877.956354122608900
2,15089,15089,0.0000000,21,Large Suburban,-0.036286913697166,-11.082499816785440,0.002000000000000,LH,40621,-0.271019240990993,0.133892118686944,09,11715.822463527505533,4733219.265246382914484
2,15090,15090,0.0000000,21,Large Suburban,-0.039612123628400,-13.897676127766136,0.002000000000000,LH,40687,-0.271019240990993,0.146161539186228,09,9495.935914162293557,4468243.189288466237485
3,15091,15091,0.0000000,22,Midsize Suburban,-0.032161328734905,-14.530735156968255,0.002000000000000,LH,40461,-0.271019240990993,0.118669459740799,09,30037.470420395664405,48322990.162964247167110
3,15092,15092,0.0000000,31,Fringe Town,-0.036486992187955,-15.604514491776843,0.002000000000000,LH,40677,-0.271019240990993,0.134630371966322,09,17368.677540029246302,12809625.978718083351851
2,15093,15093,0.0000000,13,Small City,-0.025928256792338,-8.539887325029177,0.004000000000000,LH,40155,-0.271019240990993,0.095670556740030,09,14486.967634959684801,9285901.539180787280202
3,15094,15094,0.0000000,21,Large Suburban,-0.035392365749050,-14.192742881073764,0.002000000000000,LH,40617,-0.271019240990993,0.130591399286010,09,30505.803098655964277,26694086.330025974661112
2,15095,15095,0.0000000,12,Midsize City,-0.039911196962364,-14.156103901763634,0.002000000000000,LH,40819,-0.271019240990993,0.147265065450861,09,15488.835176444945319,9742294.071662601083517
2,15096,15096,0.0000000,21,Large Suburban,-0.031873465630054,-11.496975123451005,0.002000000000000,LH,40439,-0.271019240990993,0.117607297184844,09,19656.896348421829316,22375925.958149082958698
1,15097,15097,0.0000000,21,Large Suburban,-0.027874794092103,-6.866046740680633,0.002000000000000,LH,40380,-0.271019240990993,0.102852925715905,09,4953.266309659961735,1511495.530595632968470
3,15098,15098,0.0000000,12,Midsize City,-0.031006310958204,-9.835458607552560,0.002000000000000,LH,40384,-0.271019240990993,0.114407653996334,09,11353.553141763080930,3871017.074695631396025
4,15099,15099,0.0000000,21,Large Suburban,-0.047377493404830,-17.917805369502918,0.002000000000000,LH,41007,-0.271019240990993,0.174814342795563,09,27740.247832835233567,32967218.568050704896450
2,15100,15100,0.0000000,21,Large Suburban,-0.029149011072753,-12.918175929621412,0.002000000000000,LH,40286,-0.271019240990993,0.107554554866011,09,24017.322565208629385,21971303.189543981105089
